年度,屆別,獎項類別,獎項名稱,入圍作品,入圍單位/者,報名單位
90,13,流行音樂作品類-出版獎,最佳音樂錄影帶獎,想家,滾石國際音樂股份有限公司,滾石國際音樂股份有限公司
90,13,流行音樂作品類-出版獎,最佳音樂錄影帶獎,妳是我最深愛的人,博德曼股份有限公司,博德曼股份有限公司
90,13,流行音樂作品類-出版獎,最佳音樂錄影帶獎,愛你愛到死,擎天娛樂事業股份有限公司,擎天娛樂事業股份有限公司
90,13,流行音樂作品類-個人獎,最佳作曲人獎,打錯了〔流年〕,蔡健雅,科藝百代股份有限公司
90,13,流行音樂作品類-個人獎,最佳作曲人獎,流年〔流年〕,陳曉娟,科藝百代股份有限公司
90,13,流行音樂作品類-個人獎,最佳作曲人獎,明明〔原來…林憶蓮〕,陳珊妮,香港商維京百代音樂事業(股)台灣分公司
90,13,流行音樂作品類-個人獎,最佳作曲人獎,愛在西元前〔周杰倫范特西〕,周杰倫,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳作曲人獎,一個人去旅行〔五十米深藍〕,陳昇、蔡科俊,滾石國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳作詞人獎,愛在西元前〔周杰倫范特西〕,方文山,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳作詞人獎,上海一九四三〔周杰倫范特西〕,方文山,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳作詞人獎,威廉古堡〔周杰倫范特西〕,方文山,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳作詞人獎,家後〔江蕙同名專輯〕,鄭進一,大信唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳作詞人獎,改變一九九五〔黃舒駿一九九五〕,黃舒駿,豐華唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳作詞人獎,船〔我不是天使〕,陳曉娟,華納國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳編曲人獎,光之翼〔流年〕,梁翹柏,科藝百代股份有限公司
90,13,流行音樂作品類-個人獎,最佳編曲人獎,月光〔And music's there〕,屠穎,科藝百代股份有限公司
90,13,流行音樂作品類-個人獎,最佳編曲人獎,威廉古堡〔周杰倫范特西〕,洪敬堯,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳編曲人獎,雙截棍〔周杰倫范特西〕,鍾興民,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳編曲人獎,快門〔我要的只是愛〕,張亞東,環球國際唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳專輯製作人獎,〔And music's there〕,順子,科藝百代股份有限公司
90,13,流行音樂作品類-個人獎,最佳專輯製作人獎,〔原來…林憶蓮〕,Sandy Lam、Jim Lee,香港商維京百代音樂事業(股)台灣分公司
90,13,流行音樂作品類-個人獎,最佳專輯製作人獎,〔周杰倫范特西〕,周杰倫,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳專輯製作人獎,〔忘不了2001鄧麗君最後錄音〕,李壽全,普金傳播有限公司
90,13,流行音樂作品類-個人獎,最佳專輯製作人獎,〔訐譙龍網路歌神〕,訐譙龍,豐華唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語男演唱人獎,〔悲傷止步〕,蘇永康,福茂唱片音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語男演唱人獎,〔周杰倫范特西〕,周杰倫,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳國語男演唱人獎,〔反正是我〕,陳奕迅,艾迴股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語男演唱人獎,〔海嘯〕,庾澄慶,新力哥倫比亞音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語男演唱人獎,〔想念〕,伍思凱,新力哥倫比亞音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語男演唱人獎,〔唯一〕,王力宏,新力哥倫比亞音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳方言男演唱人獎,〔愛到無命不知驚〕,王識賢,華特國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳方言男演唱人獎,〔嬉哈客〕,劉劭希,聲世紀網路股份有限公司
90,13,流行音樂作品類-個人獎,最佳方言男演唱人獎,〔好聽〕,施文彬,阿爾發音樂事業有限公司
90,13,流行音樂作品類-個人獎,最佳方言男演唱人獎,〔英雄〕,黃西田,豪記影視唱片有限公司
90,13,流行音樂作品類-個人獎,最佳方言男演唱人獎,〔王宏恩Biung同名專輯〕,王宏恩,風潮有聲出版有限公司
90,13,流行音樂作品類-個人獎,最佳國語女演唱人獎,〔And music's there〕,順子,科藝百代股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語女演唱人獎,〔原來…林憶蓮〕,林憶蓮,香港商維京百代音樂事業(股)台灣分公司
90,13,流行音樂作品類-個人獎,最佳國語女演唱人獎,〔I Do Believe相信〕,蔡健雅,環球國際唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語女演唱人獎,〔風箏〕,孫燕姿,華納國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語女演唱人獎,〔真實〕,張惠妹,華納國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳國語女演唱人獎,〔永遠〕,辛曉琪,滾石國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳方言女演唱人獎,〔江蕙同名專輯〕,江蕙,大信唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳方言女演唱人獎,〔台灣情調系列之三 心故事〕,秀蘭瑪雅,大旗製作股份有限公司
90,13,流行音樂作品類-個人獎,最佳方言女演唱人獎,〔海波浪〕,黃乙玲,亞洲歌萊美傳播股份有限公司
90,13,流行音樂作品類-個人獎,最佳方言女演唱人獎,〔紅桃十二〕,黃妃,魔岩唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳方言女演唱人獎,〔野火　春風〕,紀曉君,魔岩唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳樂團獎,〔惡之華〕,刺客(國國、阿雄、楊周瀛、小蔡、MR. Q、緯緯),馬雅音樂有限公司
90,13,流行音樂作品類-個人獎,最佳樂團獎,〔Deep Blue〕,四分衛(陳如山、陳聖元、鄭峰昇、郭偉建、林佾辰),動能音樂製作網路行銷股份有限公司
90,13,流行音樂作品類-個人獎,最佳樂團獎,〔菊花夜行軍〕,交工樂隊(林生祥、陳冠宇、鍾成達、郭進財、鍾永豐),大大樹音樂圖像
90,13,流行音樂作品類-個人獎,最佳樂團獎,〔人生海海〕,五月天(陳信宏、蔡昇晏、溫尚翊、石航瑋、劉諺明),滾石國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳重唱組合獎,〔ALL I！〕,B.A.D.(白吉勝、田恩沛、黃柏文),科藝百代股份有限公司
90,13,流行音樂作品類-個人獎,最佳重唱組合獎,〔忠孝東路走九遍〕,動力火車(顏志琳、尤秋興),華研國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳重唱組合獎,〔錦繡羅曼史(二)夏之旅〕,錦繡二重唱(黃錦雯、于秀琴),滾石國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳重唱組合獎,〔高山阿嬤同名專輯〕,高山阿嬤(莊素貞、鄭素峰),角頭文化事業股份有限公司
90,13,流行音樂作品類-個人獎,最佳新人獎,〔S.H.E.女朋友－女生宿舍〕,S.H.E.,華研國際音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳新人獎,〔易齊第一張創作專輯〕,易齊,豐華唱片股份有限公司
90,13,流行音樂作品類-個人獎,最佳新人獎,〔汽球〕,許哲珮,亞洲歌萊美傳播股份有限公司
90,13,流行音樂作品類-個人獎,最佳新人獎,〔等〕,黃湘怡,新力哥倫比亞音樂股份有限公司
90,13,流行音樂作品類-個人獎,最佳新人獎,〔０１〕,孔令奇,滾石國際音樂股份有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳古典音樂專輯獎,〔古典台灣風情－黃偟小提琴小品精選〕,台山出版社,台山出版社
90,13,傳統暨藝術音樂作品類-出版獎,最佳古典音樂專輯獎,〔天頂的星〕,家威影音實業有限公司,家威影音實業有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳古典音樂專輯獎,〔夕陽河畔－呂昭炫吉他作品集〕,韻順股份有限公司,韻順股份有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳古典音樂專輯獎,〔四季．名琴．呂思清〕,滾石國際音樂股分有限公司所屬風雲唱片,滾石國際音樂股分有限公司所屬風雲唱片
90,13,傳統暨藝術音樂作品類-出版獎,最佳古典音樂專輯獎,〔被丟棄的寶貝〕,風潮有聲出版有限公司,風潮有聲出版有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳民族樂曲專輯獎,〔優人神鼓2000~2002世界巡迴〕,優劇場劇團,優劇場劇團
90,13,傳統暨藝術音樂作品類-出版獎,最佳民族樂曲專輯獎,〔燕子〕,上揚國際股份有限公司,上揚國際股份有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳民族樂曲專輯獎,〔振衣千仞崗│文人音樂家王正平的琵琶神韻〕,佛光文化事業有限公司,佛光文化事業有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳民族樂曲專輯獎,〔楚漢〕,金革科技股份有限公司,金革科技股份有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳民族樂曲專輯獎,〔南部鄒族民歌〕,風潮有聲出版有限公司,風潮有聲出版有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳戲曲曲藝專輯獎,〔宋江坐樓〕,任詩傑實業有限公司,任詩傑實業有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳戲曲曲藝專輯獎,〔牡丹亭－唱腔曲牌音樂〕,家威影音實業有限公司,家威影音實業有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳兒童樂曲專輯獎,〔台灣囝仔歌(三)〕,和和樂器有限公司,和和樂器有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳兒童樂曲專輯獎,〔中華兒女唱唐詩－兒童篇第一集〕,新景電影事業有限公司,新景電影事業有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳兒童樂曲專輯獎,〔世界有愛〕,撒母耳文化事業出版社,撒母耳文化事業出版社
90,13,傳統暨藝術音樂作品類-出版獎,最佳兒童樂曲專輯獎,〔月亮在看你〕,慈濟文化志業中心,慈濟文化志業中心
90,13,傳統暨藝術音樂作品類-出版獎,最佳兒童樂曲專輯獎,〔祈禱〕,風潮有聲出版有限公司,風潮有聲出版有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳宗教音樂專輯獎,〔地藏菩薩本願經〕,如是我聞文化股份有限公司,如是我聞文化股份有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳宗教音樂專輯獎,〔為主贏得城市〕,果實有聲出版社,果實有聲出版社
90,13,傳統暨藝術音樂作品類-出版獎,最佳宗教音樂專輯獎,〔你是信實的上帝〕,讚美之泉視聽文化股份有限公司,讚美之泉視聽文化股份有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳宗教音樂專輯獎,〔音聲海．世間燈〕,普音文化事業股份有限公司,普音文化事業股份有限公司
90,13,傳統暨藝術音樂作品類-出版獎,最佳宗教音樂專輯獎,〔佛教涅槃曲－佛說阿彌陀經〕,財團法人台北愛樂文教基金會,財團法人台北愛樂文教基金會
90,13,傳統暨藝術音樂作品類-個人獎,最佳作曲人獎,台灣舞曲no.1〔古典台灣風情－黃偟小提琴小品精選〕,黃偟,台山出版社
90,13,傳統暨藝術音樂作品類-個人獎,最佳作曲人獎,台灣追想曲〔燕子〕,蘇文慶,上揚國際股份有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳作曲人獎,佛教涅槃曲〔佛教涅槃曲－佛說阿彌陀經〕,錢南章,財團法人台北愛樂文教基金會
90,13,傳統暨藝術音樂作品類-個人獎,最佳作曲人獎,擊樂三重奏－無題〔被丟棄的寶貝〕,賴德和,風潮有聲出版有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳作曲人獎,擊樂池〔被丟棄的寶貝〕,連雅文,風潮有聲出版有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳作詞人獎,蕃薯仔子〔感謝〕,陳建名,般若海文化事業有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳作詞人獎,沈思者〔今夕之夢感花嚴〕,愚溪,普音文化事業股份有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳作詞人獎,天頂的星〔天頂的星〕,鄭智仁,家威影音實業有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳作詞人獎,駱駝的步態〔烏仁娜 在路上〕,烏仁娜,大大樹音樂圖像
90,13,傳統暨藝術音樂作品類-個人獎,最佳作詞人獎,人有二十難〔人有二十難〕,郭孟雍、王端正,靜思文化志業有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳專輯製作人獎,〔古典台灣風情－黃偟小提琴小品精選〕,黃偟,台山出版社
90,13,傳統暨藝術音樂作品類-個人獎,最佳專輯製作人獎,〔優人神鼓2000~2002世界巡迴〕,范宗沛,優劇場劇團
90,13,傳統暨藝術音樂作品類-個人獎,最佳專輯製作人獎,〔佛教涅槃曲│佛說阿彌陀經〕,杜黑,財團法人台北愛樂文教基金會
90,13,傳統暨藝術音樂作品類-個人獎,最佳專輯製作人獎,〔南部鄒族民歌〕,吳榮順,風潮有聲出版有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳專輯製作人獎,〔被丟棄的寶貝〕,連雅文,風潮有聲出版有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳演唱人獎,〔宋江坐樓〕,種玉杰,任詩傑實業有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳演唱人獎,〔霜降之歌〕,台北愛樂合唱團,普音文化事業股份有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳演唱人獎,〔佛教涅槃曲－佛說阿彌陀經〕,台北愛樂合唱團(指揮：杜黑),財團法人台北愛樂文教基金會
90,13,傳統暨藝術音樂作品類-個人獎,最佳演唱人獎,〔天頂的星〕,福爾摩沙合唱團(指揮：蘇慶俊),家威影音實業有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳演唱人獎,〔鄉情－感人的中文藝術歌曲〕,林惠珍,心宇藝術工作室
90,13,傳統暨藝術音樂作品類-個人獎,最佳演奏人獎,〔古典台灣風情－黃偟小提琴小品精選〕,蘇顯達、洪婉容,台山出版社
90,13,傳統暨藝術音樂作品類-個人獎,最佳演奏人獎,〔振衣千仞崗－文人音樂家王正平的琵琶神韻〕,王正平,佛光文化事業有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳演奏人獎,〔楚漢〕,台北市立國樂團(指揮：陳中申),金革科技股份有限公司
90,13,傳統暨藝術音樂作品類-個人獎,最佳演奏人獎,〔四季．名琴．呂思清〕,呂思清,滾石國際音樂股份有限公司所屬風雲唱片
90,13,傳統暨藝術音樂作品類-個人獎,最佳演奏人獎,〔被丟棄的寶貝〕,台北打擊樂團,風潮有聲出版有限公司
